"Folkmängd efter region, civilstånd, ålder, kön och år"

"region";"civilstånd";"ålder";"kön";"2020"
"SE321 Västernorrlands län";"skilda";"89 år";"kvinnor";50
"SE321 Västernorrlands län";"skilda";"90 år";"män";19
"SE321 Västernorrlands län";"skilda";"90 år";"kvinnor";45
"SE321 Västernorrlands län";"skilda";"91 år";"män";15
"SE321 Västernorrlands län";"skilda";"91 år";"kvinnor";31
"SE321 Västernorrlands län";"skilda";"92 år";"män";11
"SE321 Västernorrlands län";"skilda";"92 år";"kvinnor";25
"SE321 Västernorrlands län";"skilda";"93 år";"män";12
"SE321 Västernorrlands län";"skilda";"93 år";"kvinnor";18
"SE321 Västernorrlands län";"skilda";"94 år";"män";6
"SE321 Västernorrlands län";"skilda";"94 år";"kvinnor";10
"SE321 Västernorrlands län";"skilda";"95 år";"män";3
"SE321 Västernorrlands län";"skilda";"95 år";"kvinnor";8
"SE321 Västernorrlands län";"skilda";"96 år";"män";0
"SE321 Västernorrlands län";"skilda";"96 år";"kvinnor";8
"SE321 Västernorrlands län";"skilda";"97 år";"män";2
"SE321 Västernorrlands län";"skilda";"97 år";"kvinnor";3
"SE321 Västernorrlands län";"skilda";"98 år";"män";1
"SE321 Västernorrlands län";"skilda";"98 år";"kvinnor";2
"SE321 Västernorrlands län";"skilda";"99 år";"män";0
"SE321 Västernorrlands län";"skilda";"99 år";"kvinnor";2
"SE321 Västernorrlands län";"skilda";"100+ år";"män";1
"SE321 Västernorrlands län";"skilda";"100+ år";"kvinnor";1
"SE321 Västernorrlands län";"änkor/änklingar";"0 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"0 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"1 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"1 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"2 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"2 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"3 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"3 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"4 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"4 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"5 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"5 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"6 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"6 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"7 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"7 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"8 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"8 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"9 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"9 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"10 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"10 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"11 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"11 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"12 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"12 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"13 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"13 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"14 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"14 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"15 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"15 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"16 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"16 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"17 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"17 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"18 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"18 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"19 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"19 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"20 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"20 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"21 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"21 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"22 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"22 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"23 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"23 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"24 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"24 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"25 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"25 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"26 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"26 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"27 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"27 år";"kvinnor";0
"SE321 Västernorrlands län";"änkor/änklingar";"28 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"28 år";"kvinnor";2
"SE321 Västernorrlands län";"änkor/änklingar";"29 år";"män";1
"SE321 Västernorrlands län";"änkor/änklingar";"29 år";"kvinnor";2
"SE321 Västernorrlands län";"änkor/änklingar";"30 år";"män";2
"SE321 Västernorrlands län";"änkor/änklingar";"30 år";"kvinnor";1
"SE321 Västernorrlands län";"änkor/änklingar";"31 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"31 år";"kvinnor";1
"SE321 Västernorrlands län";"änkor/änklingar";"32 år";"män";1
"SE321 Västernorrlands län";"änkor/änklingar";"32 år";"kvinnor";4
"SE321 Västernorrlands län";"änkor/änklingar";"33 år";"män";1
"SE321 Västernorrlands län";"änkor/änklingar";"33 år";"kvinnor";1
"SE321 Västernorrlands län";"änkor/änklingar";"34 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"34 år";"kvinnor";1
"SE321 Västernorrlands län";"änkor/änklingar";"35 år";"män";1
"SE321 Västernorrlands län";"änkor/änklingar";"35 år";"kvinnor";4
"SE321 Västernorrlands län";"änkor/änklingar";"36 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"36 år";"kvinnor";5
"SE321 Västernorrlands län";"änkor/änklingar";"37 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"37 år";"kvinnor";6
"SE321 Västernorrlands län";"änkor/änklingar";"38 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"38 år";"kvinnor";6
"SE321 Västernorrlands län";"änkor/änklingar";"39 år";"män";0
"SE321 Västernorrlands län";"änkor/änklingar";"39 år";"kvinnor";11
"SE321 Västernorrlands län";"änkor/änklingar";"40 år";"män";1
"SE321 Västernorrlands län";"änkor/änklingar";"40 år";"kvinnor";11
"SE321 Västernorrlands län";"änkor/änklingar";"41 år";"män";2
"SE321 Västernorrlands län";"änkor/änklingar";"41 år";"kvinnor";4
"SE321 Västernorrlands län";"änkor/änklingar";"42 år";"män";1
"SE321 Västernorrlands län";"änkor/änklingar";"42 år";"kvinnor";4
"SE321 Västernorrlands län";"änkor/änklingar";"43 år";"män";2
"SE321 Västernorrlands län";"änkor/änklingar";"43 år";"kvinnor";10
"SE321 Västernorrlands län";"änkor/änklingar";"44 år";"män";3
"SE321 Västernorrlands län";"änkor/änklingar";"44 år";"kvinnor";12
"SE321 Västernorrlands län";"änkor/änklingar";"45 år";"män";1
"SE321 Västernorrlands län";"änkor/änklingar";"45 år";"kvinnor";15
"SE321 Västernorrlands län";"änkor/änklingar";"46 år";"män";4
"SE321 Västernorrlands län";"änkor/änklingar";"46 år";"kvinnor";12
"SE321 Västernorrlands län";"änkor/änklingar";"47 år";"män";3
"SE321 Västernorrlands län";"änkor/änklingar";"47 år";"kvinnor";19
"SE321 Västernorrlands län";"änkor/änklingar";"48 år";"män";6
"SE321 Västernorrlands län";"änkor/änklingar";"48 år";"kvinnor";13
"SE321 Västernorrlands län";"änkor/änklingar";"49 år";"män";6
"SE321 Västernorrlands län";"änkor/änklingar";"49 år";"kvinnor";15
"SE321 Västernorrlands län";"änkor/änklingar";"50 år";"män";2
"SE321 Västernorrlands län";"änkor/änklingar";"50 år";"kvinnor";26
"SE321 Västernorrlands län";"änkor/änklingar";"51 år";"män";5
"SE321 Västernorrlands län";"änkor/änklingar";"51 år";"kvinnor";23
"SE321 Västernorrlands län";"änkor/änklingar";"52 år";"män";8
"SE321 Västernorrlands län";"änkor/änklingar";"52 år";"kvinnor";26
"SE321 Västernorrlands län";"änkor/änklingar";"53 år";"män";9
"SE321 Västernorrlands län";"änkor/änklingar";"53 år";"kvinnor";25
"SE321 Västernorrlands län";"änkor/änklingar";"54 år";"män";9
"SE321 Västernorrlands län";"änkor/änklingar";"54 år";"kvinnor";24
"SE321 Västernorrlands län";"änkor/änklingar";"55 år";"män";15
"SE321 Västernorrlands län";"änkor/änklingar";"55 år";"kvinnor";40
"SE321 Västernorrlands län";"änkor/änklingar";"56 år";"män";10
"SE321 Västernorrlands län";"änkor/änklingar";"56 år";"kvinnor";38
"SE321 Västernorrlands län";"änkor/änklingar";"57 år";"män";12
"SE321 Västernorrlands län";"änkor/änklingar";"57 år";"kvinnor";46
"SE321 Västernorrlands län";"änkor/änklingar";"58 år";"män";13
"SE321 Västernorrlands län";"änkor/änklingar";"58 år";"kvinnor";32
"SE321 Västernorrlands län";"änkor/änklingar";"59 år";"män";17
"SE321 Västernorrlands län";"änkor/änklingar";"59 år";"kvinnor";51
"SE321 Västernorrlands län";"änkor/änklingar";"60 år";"män";17
"SE321 Västernorrlands län";"änkor/änklingar";"60 år";"kvinnor";41
"SE321 Västernorrlands län";"änkor/änklingar";"61 år";"män";12
"SE321 Västernorrlands län";"änkor/änklingar";"61 år";"kvinnor";49
"SE321 Västernorrlands län";"änkor/änklingar";"62 år";"män";22
"SE321 Västernorrlands län";"änkor/änklingar";"62 år";"kvinnor";74
"SE321 Västernorrlands län";"änkor/änklingar";"63 år";"män";26
"SE321 Västernorrlands län";"änkor/änklingar";"63 år";"kvinnor";87
"SE321 Västernorrlands län";"änkor/änklingar";"64 år";"män";31
"SE321 Västernorrlands län";"änkor/änklingar";"64 år";"kvinnor";64
"SE321 Västernorrlands län";"änkor/änklingar";"65 år";"män";29
"SE321 Västernorrlands län";"änkor/änklingar";"65 år";"kvinnor";93
"SE321 Västernorrlands län";"änkor/änklingar";"66 år";"män";32
"SE321 Västernorrlands län";"änkor/änklingar";"66 år";"kvinnor";116
"SE321 Västernorrlands län";"änkor/änklingar";"67 år";"män";49
"SE321 Västernorrlands län";"änkor/änklingar";"67 år";"kvinnor";116
"SE321 Västernorrlands län";"änkor/änklingar";"68 år";"män";45
"SE321 Västernorrlands län";"änkor/änklingar";"68 år";"kvinnor";114
"SE321 Västernorrlands län";"änkor/änklingar";"69 år";"män";64
"SE321 Västernorrlands län";"änkor/änklingar";"69 år";"kvinnor";124
"SE321 Västernorrlands län";"änkor/änklingar";"70 år";"män";77
"SE321 Västernorrlands län";"änkor/änklingar";"70 år";"kvinnor";180
"SE321 Västernorrlands län";"änkor/änklingar";"71 år";"män";100
"SE321 Västernorrlands län";"änkor/änklingar";"71 år";"kvinnor";190
"SE321 Västernorrlands län";"änkor/änklingar";"72 år";"män";94
"SE321 Västernorrlands län";"änkor/änklingar";"72 år";"kvinnor";226
"SE321 Västernorrlands län";"änkor/änklingar";"73 år";"män";73
"SE321 Västernorrlands län";"änkor/änklingar";"73 år";"kvinnor";269
"SE321 Västernorrlands län";"änkor/änklingar";"74 år";"män";106
"SE321 Västernorrlands län";"änkor/änklingar";"74 år";"kvinnor";308
"SE321 Västernorrlands län";"änkor/änklingar";"75 år";"män";128
"SE321 Västernorrlands län";"änkor/änklingar";"75 år";"kvinnor";310
"SE321 Västernorrlands län";"änkor/änklingar";"76 år";"män";147
"SE321 Västernorrlands län";"änkor/änklingar";"76 år";"kvinnor";340
"SE321 Västernorrlands län";"änkor/änklingar";"77 år";"män";119
"SE321 Västernorrlands län";"änkor/änklingar";"77 år";"kvinnor";380
"SE321 Västernorrlands län";"änkor/änklingar";"78 år";"män";144
"SE321 Västernorrlands län";"änkor/änklingar";"78 år";"kvinnor";325
"SE321 Västernorrlands län";"änkor/änklingar";"79 år";"män";124
"SE321 Västernorrlands län";"änkor/änklingar";"79 år";"kvinnor";356
"SE321 Västernorrlands län";"änkor/änklingar";"80 år";"män";111
"SE321 Västernorrlands län";"änkor/änklingar";"80 år";"kvinnor";406
"SE321 Västernorrlands län";"änkor/änklingar";"81 år";"män";141
"SE321 Västernorrlands län";"änkor/änklingar";"81 år";"kvinnor";404
"SE321 Västernorrlands län";"änkor/änklingar";"82 år";"män";127
"SE321 Västernorrlands län";"änkor/änklingar";"82 år";"kvinnor";398
"SE321 Västernorrlands län";"änkor/änklingar";"83 år";"män";142
"SE321 Västernorrlands län";"änkor/änklingar";"83 år";"kvinnor";408
"SE321 Västernorrlands län";"änkor/änklingar";"84 år";"män";129
"SE321 Västernorrlands län";"änkor/änklingar";"84 år";"kvinnor";375
"SE321 Västernorrlands län";"änkor/änklingar";"85 år";"män";121
"SE321 Västernorrlands län";"änkor/änklingar";"85 år";"kvinnor";391
"SE321 Västernorrlands län";"änkor/änklingar";"86 år";"män";104
"SE321 Västernorrlands län";"änkor/änklingar";"86 år";"kvinnor";407
"SE321 Västernorrlands län";"änkor/änklingar";"87 år";"män";110
"SE321 Västernorrlands län";"änkor/änklingar";"87 år";"kvinnor";391
"SE321 Västernorrlands län";"änkor/änklingar";"88 år";"män";111
"SE321 Västernorrlands län";"änkor/änklingar";"88 år";"kvinnor";382
"SE321 Västernorrlands län";"änkor/änklingar";"89 år";"män";85
"SE321 Västernorrlands län";"änkor/änklingar";"89 år";"kvinnor";340
"SE321 Västernorrlands län";"änkor/änklingar";"90 år";"män";87
"SE321 Västernorrlands län";"änkor/änklingar";"90 år";"kvinnor";305
"SE321 Västernorrlands län";"änkor/änklingar";"91 år";"män";78
"SE321 Västernorrlands län";"änkor/änklingar";"91 år";"kvinnor";270
"SE321 Västernorrlands län";"änkor/änklingar";"92 år";"män";56
"SE321 Västernorrlands län";"änkor/änklingar";"92 år";"kvinnor";221
"SE321 Västernorrlands län";"änkor/änklingar";"93 år";"män";44
"SE321 Västernorrlands län";"änkor/änklingar";"93 år";"kvinnor";183
"SE321 Västernorrlands län";"änkor/änklingar";"94 år";"män";38
"SE321 Västernorrlands län";"änkor/änklingar";"94 år";"kvinnor";135
"SE321 Västernorrlands län";"änkor/änklingar";"95 år";"män";20
"SE321 Västernorrlands län";"änkor/änklingar";"95 år";"kvinnor";99
"SE321 Västernorrlands län";"änkor/änklingar";"96 år";"män";22
"SE321 Västernorrlands län";"änkor/änklingar";"96 år";"kvinnor";91
"SE321 Västernorrlands län";"änkor/änklingar";"97 år";"män";14
"SE321 Västernorrlands län";"änkor/änklingar";"97 år";"kvinnor";45
"SE321 Västernorrlands län";"änkor/änklingar";"98 år";"män";5
"SE321 Västernorrlands län";"änkor/änklingar";"98 år";"kvinnor";41
"SE321 Västernorrlands län";"änkor/änklingar";"99 år";"män";7
"SE321 Västernorrlands län";"änkor/änklingar";"99 år";"kvinnor";18
"SE321 Västernorrlands län";"änkor/änklingar";"100+ år";"män";5
"SE321 Västernorrlands län";"änkor/änklingar";"100+ år";"kvinnor";42
"SE322 Jämtlands län";"ogifta";"0 år";"män";653
"SE322 Jämtlands län";"ogifta";"0 år";"kvinnor";623
"SE322 Jämtlands län";"ogifta";"1 år";"män";728
"SE322 Jämtlands län";"ogifta";"1 år";"kvinnor";660
"SE322 Jämtlands län";"ogifta";"2 år";"män";731
"SE322 Jämtlands län";"ogifta";"2 år";"kvinnor";720
"SE322 Jämtlands län";"ogifta";"3 år";"män";812
"SE322 Jämtlands län";"ogifta";"3 år";"kvinnor";696
"SE322 Jämtlands län";"ogifta";"4 år";"män";762
"SE322 Jämtlands län";"ogifta";"4 år";"kvinnor";685
"SE322 Jämtlands län";"ogifta";"5 år";"män";798
"SE322 Jämtlands län";"ogifta";"5 år";"kvinnor";707
"SE322 Jämtlands län";"ogifta";"6 år";"män";775
"SE322 Jämtlands län";"ogifta";"6 år";"kvinnor";717
"SE322 Jämtlands län";"ogifta";"7 år";"män";757
"SE322 Jämtlands län";"ogifta";"7 år";"kvinnor";675
"SE322 Jämtlands län";"ogifta";"8 år";"män";728
"SE322 Jämtlands län";"ogifta";"8 år";"kvinnor";713
"SE322 Jämtlands län";"ogifta";"9 år";"män";798
"SE322 Jämtlands län";"ogifta";"9 år";"kvinnor";752
"SE322 Jämtlands län";"ogifta";"10 år";"män";840
"SE322 Jämtlands län";"ogifta";"10 år";"kvinnor";775
"SE322 Jämtlands län";"ogifta";"11 år";"män";767
"SE322 Jämtlands län";"ogifta";"11 år";"kvinnor";749
"SE322 Jämtlands län";"ogifta";"12 år";"män";801
"SE322 Jämtlands län";"ogifta";"12 år";"kvinnor";750
"SE322 Jämtlands län";"ogifta";"13 år";"män";757
"SE322 Jämtlands län";"ogifta";"13 år";"kvinnor";763
"SE322 Jämtlands län";"ogifta";"14 år";"män";772
"SE322 Jämtlands län";"ogifta";"14 år";"kvinnor";738
"SE322 Jämtlands län";"ogifta";"15 år";"män";736
"SE322 Jämtlands län";"ogifta";"15 år";"kvinnor";719
"SE322 Jämtlands län";"ogifta";"16 år";"män";757
"SE322 Jämtlands län";"ogifta";"16 år";"kvinnor";718
"SE322 Jämtlands län";"ogifta";"17 år";"män";742
"SE322 Jämtlands län";"ogifta";"17 år";"kvinnor";712
"SE322 Jämtlands län";"ogifta";"18 år";"män";710
"SE322 Jämtlands län";"ogifta";"18 år";"kvinnor";657
"SE322 Jämtlands län";"ogifta";"19 år";"män";685
"SE322 Jämtlands län";"ogifta";"19 år";"kvinnor";649
"SE322 Jämtlands län";"ogifta";"20 år";"män";715
"SE322 Jämtlands län";"ogifta";"20 år";"kvinnor";601
"SE322 Jämtlands län";"ogifta";"21 år";"män";805
